id,hour,lat,lon,mag,depth,nsta,label
03129,08,39.1275,142.4055,4.4,33.1,28,1
03131,16,36.5578,141.0112,4.4,25.1,34,1
03132,19,36.5610,141.0128,3.9,24.0,33,1
03134,01,36.4208,141.1202,4.4,45.7,33,1
03137,20,37.3438,141.5695,4.6,45.0,36,1
03139,01,36.8288,139.4678,3.4,4.5,20,1
03141,06,36.5780,141.0553,4.7,52.4,34,1
03142,10,38.6135,141.8827,4.4,49.6,30,1
03143,14,39.5830,140.4378,2.8,6.6,20,1
03144,14,39.5997,140.4428,4.2,6.0,20,1
03145,20,36.7773,140.5552,4.0,8.1,20,1
03149,21,36.5047,140.7425,4.2,51.4,39,1
03151,14,36.9598,138.6065,3.7,7.8,20,1
03152,17,37.0825,140.8075,3.8,5.2,20,1
03155,21,35.4442,141.2277,5.3,30.1,35,1
03157,13,36.6987,140.6193,3.6,4.7,20,1
03158,02,36.9588,141.2182,4.4,34.2,37,1
03162,14,36.4225,141.0982,4.6,45.2,34,1
03163,14,39.0940,142.3862,4.7,35.5,31,1
03164,19,36.8203,140.5688,4.4,5.9,19,1
03165,22,36.6420,139.4160,2.9,4.0,20,1
03167,09,39.5708,140.5347,3.4,6.9,20,1
03168,10,37.0943,140.8085,4.1,6.5,20,1
03169,11,36.1960,139.9745,4.2,52.6,35,1
03170,13,37.0965,140.8392,3.5,7.6,20,1
03174,20,36.1352,140.0130,4.1,48.8,40,1
03175,04,38.8075,142.0008,3.8,41.4,32,1
03176,10,39.6730,142.1403,4.7,47.7,33,1
03177,13,38.8988,142.5463,4.6,42.5,26,1
03178,13,36.1312,140.0283,3.8,49.0,39,1
03181,06,36.3087,140.9432,4.4,40.5,35,1
03182,07,38.4003,142.3108,5.0,27.0,29,1
03184,19,35.8873,140.7137,4.1,18.3,20,1
03189,05,37.1080,141.1023,4.3,52.8,37,1
03190,08,38.9118,141.9115,4.1,55.0,8,1
03191,11,36.7742,141.1673,4.7,44.4,39,1
03192,00,36.8838,141.0680,4.2,50.1,34,1
03193,03,36.1857,140.0145,4.1,51.6,38,1
03197,16,36.6490,140.9908,3.8,48.2,40,1
03198,18,36.9407,140.6067,4.3,16.9,20,1
03199,21,36.0048,139.6400,4.1,43.0,39,1
03201,17,37.0875,140.7833,3.8,7.7,20,1
03202,00,38.3293,141.8658,4.5,63.5,29,1
03203,01,38.2598,141.7863,4.1,56.5,26,1
03205,05,36.4347,141.0828,4.3,45.9,35,1
03206,10,36.9685,138.5883,2.8,6.2,20,1
03207,11,36.7012,140.6560,4.0,4.5,20,1
03213,18,36.8852,140.6868,4.7,6.0,20,1
03214,18,36.9645,140.8055,4.3,9.9,20,1
03215,18,36.9120,140.7208,4.7,6.0,20,1
03221,19,37.0697,140.6215,4.3,6.6,20,1
03224,19,37.0223,140.6222,4.6,8.9,20,1
03225,19,37.0183,140.6453,4.4,8.3,20,1
03229,20,36.7035,140.6297,3.8,6.8,20,1
03230,20,37.0432,140.6822,4.6,11.2,20,1
03233,22,36.9717,140.6152,3.9,11.2,17,1
03236,00,36.8412,140.5137,4.8,7.4,17,1
03237,00,36.9447,140.6510,4.5,10.9,16,1
03238,00,36.9872,140.6442,2.8,8.6,20,1
03239,01,37.0990,140.6618,4.0,14.6,16,1
03245,03,37.0710,140.6467,4.3,6.6,16,1
03246,04,37.0773,140.6107,3.8,8.8,20,1
03247,05,36.9413,140.6728,4.4,6.0,20,1
03250,07,37.0090,140.6127,4.3,9.0,20,1
03252,08,36.9670,140.8088,3.9,9.9,20,1
03254,09,37.0295,140.6948,4.2,10.5,20,1
03255,09,37.1148,140.7757,3.6,9.2,20,1
03257,10,37.2840,141.4162,4.2,44.5,33,1
03258,11,37.0220,140.6822,4.2,10.0,20,1
03259,11,35.4805,140.8522,4.2,25.3,35,1
03260,14,37.0285,140.6757,4.3,11.0,20,1
03261,14,37.0538,140.6735,4.5,12.6,20,1
03264,03,37.0663,140.6690,4.0,13.0,20,1
03266,04,37.0727,140.6482,3.8,15.1,20,1
03267,08,35.4867,140.8790,5.3,26.9,39,1
03269,14,37.0860,140.6548,4.1,14.2,19,1
03271,04,39.6482,143.8088,6.3,0.0,27,1
03275,16,37.1633,141.4005,4.0,43.7,31,1
03277,20,36.8463,140.5917,4.2,9.4,20,1
03278,20,37.1198,140.7728,4.4,9.2,20,1
03279,20,37.0245,140.5890,4.1,9.1,20,1
03282,03,36.9742,138.5972,3.2,8.2,20,1
03283,05,37.2080,141.2238,4.2,31.0,33,1
03285,21,37.4120,141.4873,4.7,18.7,30,1
03286,22,37.0652,141.1418,4.1,50.6,36,1
03288,13,37.6325,141.5777,4.4,46.0,29,1
03289,16,37.0280,140.6133,4.1,14.8,20,1
03293,05,37.0972,140.8290,4.5,7.5,20,1
03295,10,38.6515,142.3703,4.8,38.0,34,1
03296,13,38.4028,141.9058,4.3,58.7,32,1
03300,17,37.0877,140.7157,4.3,8.5,20,1
03303,00,36.9972,141.2800,4.8,29.4,33,1
03307,10,37.1370,140.8018,3.0,7.2,20,1
03308,17,37.1717,141.2417,4.4,29.4,36,1
03310,02,35.5548,139.6678,4.2,83.6,40,1
03312,15,37.0182,140.6512,4.6,6.5,20,1
03316,07,37.0377,138.7107,2.6,7.7,20,1
03317,09,37.0263,140.6765,4.8,7.0,20,1
03318,17,36.7835,141.1037,4.1,46.0,39,1
03321,01,38.1472,141.7413,4.5,54.9,30,1
03322,03,37.0700,140.6773,3.9,8.5,19,1
03323,04,36.8898,140.7060,3.8,9.7,20,1
03325,05,37.0678,140.6990,4.3,7.5,20,1
03332,20,37.0538,140.6603,4.3,6.4,20,1
03335,05,37.0938,140.7525,3.7,4.9,20,1
03344,13,37.2860,141.2475,5.2,12.5,32,1
03346,21,37.0635,140.6610,3.9,13.4,19,1
03347,06,38.1282,141.7772,4.8,53.4,32,1
03352,07,37.0403,138.7068,3.5,8.7,20,1
03356,07,38.8387,142.1142,5.2,44.1,34,1
03359,02,36.3897,141.0058,4.9,20.8,35,1
03360,09,37.0982,140.8478,3.7,8.6,20,1
03361,10,35.8958,140.8538,4.5,39.4,35,1
03364,12,37.0672,140.6697,3.9,9.8,20,1
03366,18,36.6313,140.5605,3.9,22.1,20,1
03368,11,37.6528,141.6015,4.7,47.7,36,1
03370,16,36.5988,140.8310,3.9,27.6,40,1
03371,20,38.6165,141.8922,4.3,49.4,34,1
03372,06,40.0567,142.7223,5.1,30.7,29,1
03373,22,38.8033,142.0418,4.8,47.2,36,1
03374,14,40.8458,141.4142,4.6,92.3,38,1
03383,14,39.0775,142.2305,4.7,43.8,37,1
03384,16,38.3425,141.7270,4.1,51.4,28,1
03385,18,37.7112,138.1137,4.2,17.6,29,1
03386,20,39.5558,140.4510,3.6,8.7,20,1
03389,13,37.0222,141.0837,4.4,51.2,39,1
03390,19,37.6500,141.5893,4.7,46.4,36,1
03393,03,38.2977,141.8827,4.2,46.5,33,1
03394,05,35.6738,141.0127,4.7,22.6,35,1
03395,11,37.1398,140.7865,3.4,6.2,20,1
03396,02,34.1958,135.1763,3.5,6.1,20,1
03398,01,39.6638,142.1385,4.7,49.0,34,1
03400,01,36.7387,140.5905,4.3,6.3,20,1
03401,06,35.9582,141.1047,4.7,29.4,35,1
03402,00,37.4113,141.3182,4.6,27.8,37,1
03405,16,37.7080,139.9290,3.7,6.9,20,1
03406,21,37.2873,142.5555,5.3,68.0,47,1
03407,04,38.6293,141.9338,4.7,48.4,37,1
03409,22,36.2685,140.4552,4.0,52.3,35,1
03412,01,35.4877,139.1338,3.8,17.1,20,1
03413,12,37.0893,141.1557,4.0,50.9,34,1
03415,00,36.5427,140.8747,4.1,50.7,35,1
03416,02,36.9492,139.4225,3.9,4.3,20,1
03417,12,39.7833,143.4875,5.8,27.0,36,1
03419,20,36.3998,141.1223,5.0,44.4,40,1
03421,09,35.9233,140.1398,4.5,62.1,35,1
03423,15,39.6345,142.0998,4.1,48.2,38,1
03424,19,37.1110,140.8350,3.7,6.8,20,1
03426,21,37.1107,140.8313,3.2,3.7,20,1
03428,13,37.3760,141.4627,3.6,30.0,39,1
03429,19,39.4583,140.3705,2.4,9.3,20,1
03430,20,36.9845,140.8312,3.6,14.9,20,1
03432,08,39.7953,142.1407,4.5,46.8,39,1
03433,10,35.7062,140.9468,4.4,11.0,39,1
03435,05,31.6193,129.5978,4.3,7.2,40,1
03436,04,36.5123,140.9312,5.0,15.1,40,1
03438,08,36.7262,140.5923,3.8,7.5,20,1
03442,23,37.0958,140.5900,3.8,6.6,20,1
03443,09,37.3025,143.8332,6.1,57.0,34,1
03444,10,35.9813,140.1580,4.5,61.6,34,1
03447,12,40.2405,140.3808,4.1,13.4,20,1
03448,12,38.2728,141.2658,4.4,75.7,36,1
03452,13,36.3473,136.7415,3.7,7.0,20,1
03453,13,39.6110,140.6347,3.6,4.4,20,1
03454,03,40.1522,142.3950,4.7,36.8,39,1
03455,17,36.4783,140.9870,4.4,18.9,35,1
03456,22,38.6188,141.9033,4.4,48.2,37,1
03458,09,35.7850,140.8838,4.4,10.7,34,1
03459,17,36.4118,141.0810,4.6,46.8,39,1
03463,23,39.4902,142.5283,5.3,28.1,38,1
03466,23,35.0955,132.6677,3.9,9.0,20,1
03468,13,36.6820,140.6215,3.8,12.2,20,1
03472,06,37.1138,140.8600,3.7,7.3,20,1
03474,10,35.5233,140.9437,4.6,39.6,34,1
03475,11,39.6132,140.6318,3.4,5.2,20,1
03477,17,35.7595,141.4740,5.5,21.1,34,1
03478,23,40.0637,142.9145,5.5,22.8,38,1
03480,09,37.6765,139.9308,3.7,9.0,20,1
03481,23,37.0247,141.0935,4.3,51.5,39,1
03484,17,37.0958,140.8458,4.0,8.8,20,1
03485,17,37.0930,140.8498,3.2,10.2,20,1
03487,05,39.5965,140.6338,3.9,4.3,20,1
03489,11,37.1337,140.8518,3.3,6.6,20,1
03490,14,37.6830,139.9417,3.3,8.1,20,1
03491,19,36.1900,137.9530,3.4,4.2,20,1
03494,13,39.8718,141.1468,3.5,8.1,20,1
03496,19,37.3438,141.5897,4.8,43.0,39,1
03497,07,36.1965,137.9737,3.9,4.1,20,1
03502,11,38.6067,141.8062,4.0,46.0,40,1
03505,10,38.4248,142.2027,4.6,34.7,40,1
03506,09,37.1203,140.8422,3.5,7.0,20,1
03508,01,38.7760,142.0182,4.0,55.3,39,1
03512,14,37.0670,141.1967,4.3,52.0,38,1
03513,17,36.0718,139.8680,4.1,45.5,35,1
03515,03,37.0943,140.8553,3.4,9.7,20,1
03516,05,34.6758,138.6885,4.0,13.2,18,1
03518,01,37.0270,138.6897,2.9,8.3,19,1
03520,00,38.8442,142.1182,5.2,44.5,39,1
03522,20,35.2448,141.2320,5.7,37.0,39,1
03523,05,36.2018,141.0178,4.3,35.9,35,1
03525,22,38.3938,141.8310,4.4,59.2,39,1
03528,01,38.7957,142.0230,4.1,56.2,38,1
03530,10,34.0895,135.2183,4.0,6.5,20,1
03531,14,40.9745,142.0012,4.0,56.9,39,1
03533,10,37.6663,139.9307,3.5,9.4,20,1
03535,02,35.7738,140.8782,4.3,11.1,39,1
03540,16,37.4600,141.4250,4.2,46.5,37,1
03542,02,38.6943,141.6978,4.1,52.2,37,1
03550,13,36.6593,140.5975,3.4,6.5,20,1
03555,17,36.0852,140.1552,4.7,64.2,35,1
03559,07,37.2130,140.9558,4.2,49.8,39,1
03560,11,36.8673,140.6378,4.3,5.8,19,1
03562,00,29.3810,129.5680,3.0,6.0,15,1
03563,03,36.5093,140.9332,4.6,16.0,35,1
03564,02,35.7735,140.8918,4.3,15.9,32,1
03565,18,35.5573,140.0973,4.6,71.5,40,1
03566,11,36.4112,140.8510,3.9,16.2,40,1
03569,21,37.4983,141.4858,4.3,45.9,37,1
03570,15,32.9128,130.8480,3.6,9.1,19,1
03571,22,42.2625,142.5935,3.0,6.0,16,1
03573,03,42.2568,142.5942,3.1,7.2,20,1
03575,19,34.0952,133.6770,3.8,14.7,20,1
03576,22,37.2732,141.9243,5.2,39.6,38,1
03580,17,42.2722,142.6087,3.0,6.4,20,1
03582,01,42.6957,142.5007,4.5,100.6,40,1
03583,10,36.7133,140.6257,3.6,6.5,20,1
03584,23,38.9360,142.4140,4.7,34.7,40,1
03590,06,40.2473,143.2128,6.1,3.7,34,1
03591,06,40.1387,143.3868,5.8,4.9,32,1
03592,07,40.2757,143.3948,5.8,14.8,32,1
03593,16,40.2948,143.2092,5.8,7.6,30,1
03595,12,39.5825,140.4503,4.1,7.3,20,1
03596,16,39.9295,143.2235,5.8,19.3,40,1
03597,03,37.7673,141.6083,5.2,48.2,39,1
03598,05,38.5302,141.8198,4.8,51.0,38,1
03599,14,36.7948,141.3972,4.4,41.6,35,1
03601,22,39.3397,142.0648,5.0,48.2,38,1
03603,10,37.1198,140.8488,3.3,6.9,20,1
03604,07,36.6965,140.6222,3.8,6.3,20,1
03605,07,36.6953,140.6213,3.5,5.7,20,1
03607,04,37.4092,141.3037,4.3,35.7,40,1
03613,22,37.1000,138.6637,3.2,9.9,20,1
03614,07,37.1198,140.8217,3.7,4.9,20,1
03617,14,40.1878,142.0212,4.4,12.9,40,1
03618,18,36.5328,137.6502,5.4,0.7,20,1
03619,17,36.6738,139.4707,3.7,4.0,20,1
03620,19,36.5670,137.6525,4.7,1.2,20,1
03625,16,34.5038,135.4915,3.9,11.7,20,1
03633,06,37.0437,140.6447,4.4,8.9,20,1
03640,05,37.8047,140.0030,3.9,8.8,20,1
03641,15,38.2133,142.0298,4.9,50.8,39,1
03645,00,36.7822,140.5503,4.2,8.4,20,1
03646,23,36.8995,139.3807,4.5,3.4,20,1
03648,14,36.2472,140.8557,4.2,38.2,35,1
03649,18,35.1927,136.7497,3.9,14.1,20,1
03651,18,37.1890,141.3713,4.0,49.0,37,1
03652,09,32.9063,130.8467,3.1,8.8,20,1
03653,17,38.8073,142.0363,4.7,46.9,39,1
03657,06,37.6770,139.9240,3.1,8.8,20,1
03659,02,37.6770,139.9238,3.1,9.0,20,1
03660,04,34.8690,132.8955,4.3,12.6,20,1
03661,05,35.3152,138.7085,2.7,11.8,20,1
03664,09,37.6877,139.9770,3.7,8.9,20,1
03668,03,38.6282,141.9297,4.4,48.2,39,1
03669,21,38.4230,141.9975,4.0,63.2,39,1
03670,22,36.5618,137.7412,4.6,1.0,20,1
03674,01,33.2893,132.1577,4.0,49.8,40,1
03675,04,38.1787,141.7675,4.4,55.8,39,1
03676,12,37.6750,139.9323,3.2,7.6,20,1
03677,01,37.5777,137.3338,3.9,9.8,30,1
03678,00,36.6412,140.9367,4.1,49.8,40,1
03679,04,46.7602,144.8903,5.7,431.0,32,1
03680,10,28.1308,129.5115,4.5,27.0,6,1
03681,12,28.1127,129.5348,4.4,24.4,22,1
03682,20,36.4637,140.5890,3.9,61.7,35,1
03683,04,36.2115,140.9323,4.6,38.1,39,1
03684,14,35.9302,140.8277,4.6,18.5,33,1
03685,07,35.9360,140.9185,4.2,25.6,35,1
03687,17,37.4758,137.3602,4.3,13.2,20,1
03690,16,35.5588,141.0460,4.6,35.6,32,1
03693,10,39.5745,140.5413,2.8,6.4,20,1
03694,15,40.0550,142.6987,5.0,29.4,40,1
03697,05,36.9780,141.1600,4.6,29.8,40,1
03698,11,37.8038,140.0010,3.8,7.8,20,1
03701,08,36.8560,140.5740,4.5,8.4,20,1
03703,01,38.7155,142.3532,4.9,35.9,39,1
03704,05,35.8893,140.8525,4.5,39.8,37,1
03705,19,37.2308,141.4227,4.7,56.3,40,1
03708,07,39.3408,142.0640,5.1,48.2,40,1
03710,15,44.0605,141.6995,4.0,0.0,20,1
03711,10,36.4392,141.1923,4.7,51.6,39,1
03712,14,38.3772,142.6222,5.5,28.1,40,1
03714,21,36.6375,140.5948,3.8,6.9,20,1
03715,18,40.1438,142.4720,4.7,34.3,40,1
03717,12,36.0665,139.8613,4.7,46.1,35,1
03719,17,38.6190,141.9097,4.3,48.2,38,1
03720,22,37.1790,140.7185,4.1,6.0,20,1
03725,13,35.7765,140.9828,5.0,14.4,34,1
03726,07,35.4778,138.9803,4.2,20.8,20,1
03727,08,35.4968,138.9802,4.2,17.9,20,1
03728,21,40.1640,142.3893,4.9,37.1,40,1
03729,16,24.6798,125.1613,4.2,30.1,9,1
03731,07,36.4617,141.0215,5.0,16.5,37,1
03732,20,36.6513,141.0323,3.9,46.5,34,1
03734,15,35.0163,139.1230,3.7,8.7,10,1
03736,13,40.0505,140.5518,3.8,9.7,20,1
03737,10,36.0875,139.7885,4.7,45.7,40,1
03740,15,36.2167,141.5970,6.0,54.2,31,1
03741,13,42.1220,140.4418,3.6,8.5,20,1
03742,15,37.7808,141.6317,4.8,46.8,40,1
03744,13,41.9267,139.2967,4.2,20.3,36,1
03745,14,38.5457,142.0750,4.3,41.6,40,1
03748,13,36.6857,140.6392,3.4,7.4,20,1
03750,13,35.9873,140.0770,4.2,62.9,40,1
03752,04,25.5008,127.2583,5.7,48.4,13,1
03753,23,37.0108,141.1377,4.1,51.3,40,1
03756,00,37.0223,138.6968,2.7,6.2,20,1
03757,03,36.0675,139.8662,4.2,43.9,40,1
03759,01,38.6850,142.4763,4.3,38.5,40,1
03760,03,36.6990,140.6372,3.7,6.0,20,1
03761,17,42.5378,143.2663,4.4,63.1,38,1
03762,19,40.6812,144.9673,6.0,68.8,40,1
03764,01,36.7042,140.5950,3.7,7.6,20,1
03768,06,35.7625,140.8922,4.1,12.3,33,1
03770,23,37.4007,141.3678,4.0,33.9,40,1
03771,11,40.2430,142.5567,4.7,28.4,39,1
03773,05,38.3120,141.9210,4.6,50.0,40,1
03775,18,39.7790,142.2852,4.5,21.4,40,1
03776,02,36.7085,140.6378,3.8,5.7,20,1
03777,02,38.8863,141.9723,4.1,49.7,40,1
03778,05,39.6710,142.1307,4.5,47.7,39,1
03779,22,35.8842,137.2905,3.6,9.6,20,1
03780,21,36.9573,141.3743,5.2,31.3,40,1
03781,21,36.6703,140.7895,4.1,17.3,33,1
03784,18,36.7728,141.3420,5.0,24.4,32,1
03785,21,30.0320,130.4220,4.4,41.5,32,1
03787,23,42.5143,142.3035,4.5,104.2,36,1
03788,12,37.8013,139.9937,4.4,7.8,20,1
03790,05,37.5915,141.2982,4.5,63.0,39,1
03792,17,35.5433,140.1015,3.4,8.0,20,1
03793,21,36.8592,141.1475,4.5,47.7,35,1
03795,11,35.6155,140.1462,4.3,70.2,39,1
03797,18,35.1892,137.1742,4.3,44.8,35,1
03799,03,36.8695,141.3602,4.7,28.7,39,1
03800,06,39.3423,142.0608,4.6,48.0,40,1
03803,15,42.8537,144.5482,4.3,51.1,40,1
03804,02,37.1810,141.3750,4.0,48.8,40,1
03805,07,38.7135,141.9892,4.0,54.1,40,1
03808,12,31.7092,131.8685,4.8,27.3,39,1
03809,00,40.7175,140.4540,3.6,14.9,20,1
03811,16,39.5372,143.6212,6.5,7.0,14,1
03814,14,37.5162,141.4493,4.6,48.3,40,1
03816,04,34.9927,141.3707,6.3,37.0,39,1
03818,04,35.0242,138.3697,4.0,26.1,20,1
03824,16,38.1925,141.8547,4.6,62.6,40,1
03826,05,36.5820,140.5877,3.8,19.3,20,1
03830,08,37.5483,138.9615,4.0,18.8,20,1
03837,13,41.4642,141.9410,4.1,55.3,39,1
03839,15,36.6420,140.9332,4.0,49.3,39,1
03841,02,37.0423,140.5727,4.5,9.2,20,1
03844,13,36.8273,138.3923,3.9,9.3,20,1
03848,13,36.8277,138.3673,3.7,7.8,20,1
03851,12,37.7553,141.9323,4.9,37.1,40,1
03855,19,36.1073,140.1112,4.1,63.2,35,1
03856,10,36.6542,140.5983,3.6,7.1,20,1
03857,19,39.3393,142.0858,4.8,48.2,39,1
03858,13,37.5582,141.8587,4.5,35.2,38,1
03860,19,37.1307,141.1822,4.4,60.0,37,1
03862,01,32.8513,130.7857,3.4,12.9,20,1
03866,01,36.9057,141.4492,5.1,45.7,38,1
03871,13,36.5185,140.6958,3.9,54.2,38,1
03873,10,33.8117,132.3110,4.5,49.9,40,1
03874,00,36.1465,141.0005,4.2,39.6,39,1
03878,22,37.0167,140.6070,4.0,8.1,20,1
03881,01,37.8057,140.0272,4.2,8.2,20,1
03882,03,36.9190,141.3965,5.6,29.7,40,1
03883,06,36.3682,140.9527,4.3,46.3,35,1
03884,07,39.8328,143.5205,6.3,22.5,36,1
03885,10,36.0920,140.9822,4.2,39.1,40,1
03887,08,36.7652,140.7868,4.1,16.3,35,1
03888,20,36.1102,140.0987,3.9,61.8,35,1
03889,05,32.6870,132.4873,4.5,32.5,40,1
03891,13,36.7622,140.7895,3.9,16.5,35,1
03897,18,39.3415,142.0620,4.4,48.2,40,1
03899,18,36.6262,140.6077,3.6,3.7,20,1
03901,03,37.0228,138.7098,2.5,7.2,20,1
03903,19,38.7228,142.1842,4.7,41.8,40,1
03904,04,33.5098,133.4720,4.5,34.1,39,1
03907,05,36.3302,140.9517,4.3,38.5,38,1
03910,14,37.5833,141.6398,4.5,77.0,40,1
03913,17,35.2652,135.4898,3.9,6.8,20,1
03914,09,39.6353,142.1112,4.1,48.6,40,1
03916,00,36.0673,139.8777,4.4,45.5,38,1
03917,07,24.8127,125.3753,4.3,48.3,11,1
03918,13,36.3420,140.7272,4.3,90.9,40,1
03919,14,36.5880,141.1863,4.3,29.4,38,1
03922,05,35.6487,140.1672,4.6,66.7,40,1
03928,05,36.1685,140.3267,4.2,73.6,38,1
03930,15,33.5197,132.3007,4.5,46.6,39,1
03931,04,40.0772,142.0163,4.1,64.9,39,1
03932,16,36.4535,140.6040,4.0,55.5,40,1
03936,22,36.8995,141.2948,4.4,75.4,39,1
03939,22,37.8622,142.4523,4.9,40.7,40,1
03940,16,40.1197,142.4392,5.4,34.2,40,1
03943,15,37.1838,141.5378,4.9,47.0,40,1
03944,14,42.0810,142.7543,4.9,48.2,36,1
03945,06,37.7825,141.6265,4.8,47.2,40,1
03947,10,38.7058,142.2063,4.2,40.0,40,1
03950,22,38.6605,142.1565,4.6,41.8,40,1
03951,12,38.6513,142.1500,4.5,41.5,40,1
03953,18,35.7775,138.0385,4.2,10.6,20,1
03958,01,24.8052,125.3752,4.5,48.9,11,1
03960,21,35.3458,141.1988,5.6,37.2,38,1
03961,00,38.3050,141.9138,4.7,63.8,40,1
03962,20,31.8817,131.0823,3.6,9.1,20,1
03963,13,36.9682,140.6938,4.5,20.6,20,1
03964,15,36.8770,139.4075,3.6,2.8,20,1
03966,18,36.8238,139.4158,2.8,4.0,20,1
03967,18,36.8220,139.4200,3.1,3.9,20,1
03968,18,36.9225,139.3935,4.2,3.5,19,1
03974,07,36.7018,141.1027,4.2,26.9,37,1
03975,21,43.1303,144.7705,5.0,100.6,40,1
03980,08,39.7017,142.1303,4.3,48.1,39,1
03981,14,36.7440,140.4383,4.7,72.2,35,1
03982,20,35.8655,140.9242,4.6,15.4,35,1
03983,20,35.8663,140.9252,4.6,16.9,32,1
03984,19,32.7985,132.0333,4.1,42.2,40,1
03985,00,35.7090,140.9187,4.2,12.7,33,1
03987,11,39.4985,143.6003,5.7,27.0,36,1
03988,04,43.3242,145.9992,4.8,93.6,40,1
03990,05,34.4113,134.8483,3.9,13.5,20,1
03994,11,34.0763,139.3800,4.6,15.4,39,1
03995,11,34.0797,139.3738,4.6,12.3,39,1
03996,12,34.0535,139.3818,4.6,13.4,39,1
03999,18,34.0660,139.4182,3.5,10.8,31,1
04003,22,36.5255,139.3623,4.2,5.3,20,1
04004,09,37.4032,141.4585,4.2,41.1,40,1
04007,08,38.4227,142.1515,4.3,30.4,40,1
04009,16,36.8273,141.1972,4.3,31.2,34,1
04012,23,34.9482,135.9205,3.6,10.8,20,1
04013,20,36.9105,139.3975,4.7,4.2,20,1
04018,06,24.7265,125.1623,4.9,26.5,9,1
04020,09,34.1128,135.1647,3.5,7.3,20,1
04022,09,37.0477,140.7705,4.4,10.6,20,1
04024,13,35.6392,140.6928,4.3,50.7,35,1
04025,01,23.9533,122.5782,5.8,25.4,14,1
04026,16,34.2093,135.2055,3.3,4.5,20,1
04027,16,34.2103,135.2085,3.8,4.2,20,1
04032,03,38.3198,141.8492,4.5,47.5,39,1
04033,22,38.6848,141.9332,4.2,57.5,39,1
04034,12,34.5743,135.0148,4.0,16.9,20,1
04036,08,39.0112,142.1452,4.9,51.6,40,1
00009,14,32.2600,129.7213,3.4,11.6,21,0
00016,11,28.1732,130.4050,2.9,35.7,6,0
00028,07,34.1742,135.0712,3.1,11.5,35,0
00029,06,45.6030,141.7600,3.6,19.4,11,0
00043,17,41.4678,141.3080,3.5,94.9,37,0
00076,10,24.8737,142.0753,5.8,551.8,38,0
00085,12,34.4238,139.1847,2.2,8.2,36,0
00091,05,31.8240,130.2860,1.9,7.8,26,0
00094,04,34.3223,138.6397,3.0,29.9,39,0
00095,19,36.1018,139.8708,3.1,49.5,38,0
00100,13,43.4147,146.9818,4.7,70.8,28,0
00101,03,36.9510,138.2745,2.3,15.0,39,0
00130,08,31.9775,130.3425,2.7,3.9,26,0
00131,09,31.8568,130.2978,2.1,7.1,26,0
00136,05,37.3348,141.8842,4.2,31.8,39,0
00150,15,31.9677,130.4727,3.0,8.7,25,0
00157,00,42.4885,142.3135,3.5,119.3,38,0
00174,14,43.2808,146.2463,4.1,84.0,15,0
00182,14,34.9625,139.1483,2.6,8.7,14,0
00191,18,34.9577,139.1763,3.0,9.2,14,0
00219,10,34.9592,139.1812,3.0,8.8,14,0
00277,17,34.9623,139.1747,3.0,6.6,14,0
00279,18,34.9607,139.1727,2.6,7.4,14,0
00286,16,26.6827,127.7437,4.0,39.7,9,0
00312,11,34.9613,139.1798,3.1,5.7,14,0
00322,11,34.9633,139.1797,3.1,4.8,14,0
00326,12,34.9635,139.1842,2.6,6.3,11,0
00346,16,34.9558,139.1860,2.8,8.0,14,0
00349,00,34.9545,139.1917,2.7,9.1,14,0
00353,10,27.4510,128.6425,3.8,40.9,6,0
00377,07,32.9403,131.0978,2.0,6.2,26,0
00394,02,32.7243,140.4343,4.1,86.5,40,0
00434,10,33.8657,135.3978,3.0,55.9,40,0
00441,19,42.9443,145.4255,4.0,49.3,16,0
00444,12,33.8820,138.8437,3.9,18.6,40,0
00464,07,34.3548,139.1550,2.6,9.6,35,0
00482,23,36.2583,140.8110,3.7,50.9,40,0
00500,23,31.8837,130.3077,2.7,8.5,26,0
00504,19,42.1042,142.7668,2.7,30.2,14,0
00505,23,34.5798,136.1128,3.0,41.3,40,0
00507,20,31.9765,130.3213,3.0,11.9,26,0
00528,11,34.3568,139.2207,1.9,8.9,31,0
00535,02,34.7070,139.4072,0.7,0.0,7,0
00540,23,25.1310,125.5217,3.5,48.0,7,0
00558,20,34.9162,135.3712,2.9,11.6,32,0
00574,14,36.2378,137.6270,2.1,4.0,34,0
00583,15,36.2327,137.6147,2.2,3.6,34,0
00597,18,36.2472,137.6353,2.2,4.7,35,0
00600,21,36.2457,137.6337,2.2,4.4,36,0
00601,21,36.2367,137.6632,2.5,5.4,39,0
00624,23,36.2667,137.6373,2.5,4.4,35,0
00643,09,24.3895,122.9693,4.0,50.5,6,0
00646,21,36.2380,137.6617,2.6,5.7,37,0
00648,01,37.2107,140.0035,3.6,7.6,29,0
00650,03,36.3062,137.6403,3.5,3.7,13,0
00659,14,39.8448,140.9625,2.1,8.3,28,0
00676,01,36.2387,137.6627,2.3,5.2,35,0
00715,02,36.2710,137.6365,2.2,5.8,35,0
00718,03,36.2822,137.6323,2.3,5.1,34,0
00726,06,36.2610,137.6443,2.5,4.9,33,0
00727,07,36.2637,137.6405,2.6,5.2,34,0
00731,04,36.2358,137.6608,2.3,6.3,33,0
00759,18,38.0165,138.1940,1.8,3.0,12,0
00769,18,36.2372,137.6657,2.5,5.6,36,0
00772,19,33.8155,131.1697,3.5,7.8,21,0
